"a","b","sig0","l2"
0.202907883302271,0.107569678359174,0.0632373420217929,0.0323003548914219
0.0863372924107725,0.140362698238376,0.0335571811307207,0.00758867024548486
0.0865625093310843,0.108427749992481,0.0942704322238802,0.00422895237926741
0.140089958116438,0.134348586797855,0.12360469653571,0.0127089190478034
0.118760743624353,0.162033212528147,0.157969261626016,0.011724367356524
0.368049551578427,0.122841845678376,0.0168472741717782,0.121486277394763
0.123830172570626,0.124137447338106,0.0647840015216899,0.0102958884104092
0.179497141124845,0.10009902319468,0.0609011545006279,0.0254702028739042
0.170427003864622,0.0769175059492796,0.100300145017619,0.0236992345570853
0.127899530191161,0.121605161045858,0.0246810178086981,0.0155956371901326
0.0396595591582098,0.103635088270064,0.129001877985892,0.00225682281496558
0.0485926862535949,0.104869498374559,0.00672826473733389,0.0102794567254886
0.12979963365249,0.145815823765633,0.17762305761224,0.0160191297563172
0.113094256659389,0.0981298229709974,0.0107231826663301,0.0166281173274459
0.0586341142610171,0.112486425246759,0.141669550779966,0.00331326075741938
0.00868183567091399,0.0762654886286989,0.0625838840891952,0.00591651779995121
0.0867160171575219,0.163880362090286,0.0861898180201841,0.00397769942209111
0.0150255872175149,0.0802383329267319,0.137623052980889,0.0052111840051592
0.00270645359916202,0.0789405037660675,0.156835144006091,0.00770343334966937
0.122883211823438,0.0914325296838689,0.144605476165479,0.0129757387154951
0.134953546065939,0.109030524828995,0.0188710660945116,0.0185562591408238
0.100720146744207,0.224470234123037,0.0825937733847426,0.0124395363333046
0.151066893912389,0.0881809060945475,0.0149747192723773,0.0245717096575869
0.163049540327048,0.126308922945255,0.00236067598448615,0.0274230633663642
0.0882802568732979,0.158628630770593,0.00853157224801067,0.0121100875010256
0.151879339956958,0.109523830612762,0.00719058944728286,0.0243969570960063
0.104025516941819,0.129070107307979,0.00374612755412109,0.0148640476735902
0.074759873301269,0.130092680164631,0.157668696134186,0.00542727975808298
0.116697004750296,0.122488451537722,0.0206695824294754,0.0141163401141333
0.0903459848535398,0.0955273727274019,0.0556282840387624,0.00758830164181584
0.0203710824046482,0.0814437303437376,0.128411580693281,0.00432877068760583
0.0971982009703121,0.0830900013666414,0.161434177276448,0.0115285042957293
0.417084943943254,0.034517586038019,0.127807017896152,0.161734523727076
0.104860488263653,0.0666687776440768,0.210968393192563,0.0232955451630256
0.0572763639749456,0.0365104231941672,0.131717331298139,0.01246008164382
0.0899383999081299,0.0838075672324221,0.123019785707261,0.0072801118178939
0.0585404414212592,0.110793166013569,0.197496740859612,0.0111732104262777
0.00415555749795306,0.077404428620525,0.184569244795014,0.0117380979297635
0.100747310242742,0.0763058918824712,0.034918958053096,0.0132976633363648
0.0372789922661685,0.113342623013529,0.104533396467065,0.000784151159737351
0.0906622057098986,0.0536294006423595,0.136922666669501,0.0125030669489752
0.948826017466144,0.0257477772717219,0.128855653305276,0.858127469498721
0.0330825022647764,0.0712885275112264,0.0677652503119717,0.00576984735923768
0.0874434109865058,0.11818304912601,0.0688389018044322,0.00474673885195653
0.0330261484467282,0.0883085238787748,0.115046330641568,0.00290755834378821
0.0398081538178716,0.111279867517811,0.08326794907817,0.00120100741916021
0.0349450771777602,0.0661459958861506,0.147723435497511,0.00775639400762757
0.0148865895761435,0.100133189073345,0.0661124457829839,0.00296614411891276
0.00824886657371285,0.0606922911341527,0.0275976727968119,0.0120049214753157
0.0352269484704373,0.135108397889334,0.0426632647803889,0.00333874996716546
0.0199832299792701,0.265043100404498,0.171457166707211,0.0208422393142398
0.0165967264125634,0.137687251708947,0.14000848042524,0.00178567505345429
0.0341041466856288,0.0628840472898869,0.147570688718372,0.00822668460754578
0.0386315174235859,0.109938600226475,0.0650909531525379,0.00219683240117565
0.00480995597233317,0.118249841793805,0.199845932534955,0.0110768179438851
0.0481224018596019,0.0739442762089217,0.126695869982764,0.00540444956886079
0.00130122038713979,0.145908606815615,0.134616542728301,0.00205683661622937
0.0645922401847518,0.0824142102228608,0.00125589931044426,0.0142631436862456
0.0087502449530994,0.0801938713748533,0.0161013193094578,0.0110673137322944
0.0131507028475511,0.0616146820897362,0.18525113968247,0.0136959136955847
0.0378269195483297,0.0750667392590041,0.020961065872922,0.0105247421280188
0.00376963201919185,0.162269942937034,0.17189216006451,0.00635246524156855
0.0579285021225522,0.105852384092914,0.104889333097027,0.00196996648108097
0.126310358202703,0.0879963608549077,0.0132827963535026,0.019499936989734
0.0067326086900855,0.146092497168118,0.176705346783253,0.00646220024525138
0.0586147805400133,0.184538770310037,0.0817773623978233,0.00313457224726361
0.0191775521106159,0.0676754728051597,0.0837668743662792,0.00561147698011579
0.0363235496480014,0.148544196722981,0.0156586698489271,0.00722645054944401
0.0537820189118292,0.163051294297788,0.0627034953950967,0.00248797584806939
0.0873699558373426,0.114084277458077,0.132112578616877,0.00499415421307371
0.0409236778114282,0.0992415147224057,0.0911290161522886,0.00185927521347811
0.0364033944282928,0.227986664457486,0.152725266728097,0.0105626103341075
0.0094048776316956,0.157859860553022,0.0617633884969365,0.00220517214357504
0.277283140279142,0.0201192735279,0.108924430784719,0.0755999855106233
0.0108487952806636,0.259305389050609,0.211897254563432,0.0271215400775526
0.0789231077008197,0.0748662504393095,0.0177654252395054,0.0133984010849801
0.0646594072068009,0.131711827731868,0.0507084261462681,0.00369962756045098
0.0361604468985398,0.0973838355156448,0.173018572226042,0.00718580047127701
0.0383976156242667,0.108951950012917,0.0427816403447607,0.00430844203780965
0.0288839931250481,0.0932042536152491,0.142989040105702,0.00403914492026048
0.0221961413408856,0.272176593456727,0.0790523567663017,0.0179703558248427
0.0162267698898604,0.320821227960176,0.136781245503388,0.0342388783694732
0.0330893691510169,0.123907073734508,0.0511238420332454,0.00265740529512897
