"V1","V2","V3","V4"
0.0855696421411602,0.120779560869578,0.0999129308887874,0.00345741798909298
0.0569853458680594,0.110424672560071,0.0822169504934767,0.00191914573454928
0.175690204782551,0.133251423693541,0.0592239430755843,0.022933865870049
0.113001613849001,0.129147574463477,0.0370573946249507,0.0109688146129636
0.0649533054704523,0.138102807356248,0.100682656776536,0.00122579892351281
0.0802254993718895,0.150032249667622,0.0909475712705377,0.00270519328645117
0.0986907077163546,0.113522683761884,0.0809563977046548,0.00578212039013014
0.0895652420006625,0.161619291383172,0.10114060741262,0.00401671279977773
0.0864252895318563,0.116322653520969,0.0848872203751787,0.00397282614303032
0.0628199311953068,0.114101041263613,0.0514227473530567,0.0041076534220187
0.0831488599944402,0.142634617721723,0.0879952622741804,0.00297585625711394
0.0861025538114009,0.119870937340111,0.0351258970957358,0.00776132493535992
0.0591945101705888,0.131910291691197,0.0733615513987785,0.00162736974850205
0.0473907774339025,0.124955083200456,0.089477122507878,0.000639519611974933
0.0612561765002204,0.113815952238091,0.0868382010571988,0.00183578587802159
0.0798123637170149,0.11108040573205,0.0450964920514611,0.00633200969675432
0.0559558985549015,0.114377241482951,0.132506161667953,0.00238688497019842
0.0614439282041336,0.103543261776739,0.0648223741939328,0.00355527974013774
0.0403522488101309,0.127743251894667,0.0758905248880574,0.000838663719717807
0.038186431801258,0.151203730079895,0.100497342392829,0.000192788582795502
0.0450823102279055,0.126390607046637,0.0917987478554765,0.000479952195107874
0.0797481182269054,0.125018365526199,0.0324194073354825,0.00726646114351216
0.0605909330994056,0.136340766860673,0.0834778454114524,0.00122217676730812
0.062753519693657,0.107918352039981,0.0963643793298659,0.00211524292581046
0.0889605074454899,0.138612066546687,0.0276142642531048,0.00871796253711984
0.0645679852118313,0.11031300516413,0.0590405069523194,0.00375394333471338
0.0983189395157155,0.143279816796165,0.0619442684487672,0.00612647339866788
0.040262429531681,0.136508041713037,0.144857651962969,0.00212972017220142
0.0450944810403112,0.115203072610458,0.0881236345808546,0.000983779021407591
0.152102812218343,0.125246252968838,0.0502853274051189,0.0175983184743038
0.0745026129855817,0.0887490129010657,0.0681657214209425,0.00562056753380863
0.0365328967016687,0.104994963845144,0.112917506349785,0.0014348932658142
0.0372235448038021,0.0994809116584303,0.103866994109476,0.00170892976300719
0.0568438601950387,0.131404552574157,0.0983979671185368,0.000797041055974497
0.0479061546346351,0.0738956671594495,0.0364119914558101,0.00873384802470971
0.0311231574998574,0.0734590320592279,0.0676317103021419,0.00547666807522881
0.0208185795195798,0.110821886369847,0.115274393612027,0.00116896789726756
0.0644485945707769,0.134136399609718,0.110526617294026,0.00133189714909357
0.0562685987086167,0.0778526902851777,0.0402750252397526,0.00811939999301656
0.0507785397566942,0.0958021109628208,0.0400582408460052,0.00597821560023885
0.0621386579629465,0.117914506854043,0.0708883817997109,0.00236814865739878
0.0537403293523422,0.092542203646726,0.0841682909111962,0.00306648868513902
0.0441787980566317,0.0851508136891086,0.0531215506295318,0.00540706056867717
0.0423766930561445,0.111454881254628,0.102440089915911,0.000973960373991159
0.0305815368681461,0.0933270154467511,0.0656654154419856,0.00335756936900826
0.0749721077324949,0.123093519561031,0.068321467903822,0.00331184895050496
0.079741953424461,0.125670351773367,0.058250692494184,0.00442260542599548
0.0967389223396963,0.0743372702071829,0.0723405968746293,0.00953072042016029
0.0266619989679744,0.0791287425988964,0.106723138283834,0.00376165281686476
0.0414308008906449,0.105250891693277,0.0834500102821436,0.00161206589677507
0.122369862321728,0.0920301707930468,0.0382347861759397,0.0146482376182111
0.0628034112744877,0.124938624466406,0.101559591629439,0.00130534115025775
0.0553199379870695,0.0924309566056341,0.0845145699758292,0.0031437116921576
0.101509960190356,0.120503432229505,0.0325502401871754,0.0100432606600635
