"V1","V2","V3","V4","V5"
0.0950748552374587,-0.358643481866076,0.460796062485315,0.350632937582191,0.927447097317848
0.133017683867365,-0.385658297222108,0.316268111113459,0.388431683648378,1.0545701335554
-0.0769638180943275,-0.400367419530539,0.668916944810462,0.396644271838113,1.17567159287976
0.425451956155691,0.101615490263132,0.711091790935475,-0.124795375824082,0.045925294689636
0.180755706237066,0.375870813512518,0.619752808215039,-0.35476829170234,0.237089156804169
0.0228408856111173,0.305075010957684,0.703196018082849,-0.295623012621234,0.353307376324263
0.0494851881560407,-0.300588623281531,0.72885894192386,0.320516650913391,0.825425950225546
0.267405324615538,-0.388704728882885,0.315691105085307,0.379653111174321,0.940883531907789
0.484067519765992,0.102848811039037,0.729903897579788,-0.102780445411518,0.0332245783745828
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.277409553527832,0.167464256286621,0.742712020874023,-0.171821594238281,0.10774151005251
0.437320533002512,-0.13412182358737,0.765804342921626,0.132646494086202,0.253085903555125
0.575590201980958,0.122208148099844,0.5989910364151,-0.121496052653811,0.0230130909348151
0.271864152715239,-0.355555622115958,0.375274830765989,0.361694352235645,0.837262164405415
0.47884250537652,0.200921144811189,0.585260304834378,-0.208823184700018,0.0279230332461523
0.368203093865475,0.340881600277498,0.326308824492464,-0.334406437573762,0.23128761610376
0.611609725342419,-0.191189382458219,0.440214745001867,0.174303840380162,0.360755662308352
0.0174391008103099,-0.355089439079165,0.504813726471351,0.358040991268354,0.99700891595169
0.610387573102457,-0.0247496436230676,0.673939451541287,0.0324058802075342,0.105311949324662
0.646444519999701,-0.252784534658085,0.280921470088515,0.275304329165923,0.608711947820181
0.242411113880436,-0.361535217067414,0.211495417423139,0.361632829443107,0.997259773790041
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.186321885232246,0.210365425091707,0.837393365131126,-0.204807536313702,0.190137073862597
0.442727580482369,0.266416358380866,0.213205600650099,-0.266631981230717,0.270554354762667
0.647338470688692,-0.0544708895719168,0.535716115823011,0.0707545930306424,0.167293608694134
0.398655057795494,0.314943786772058,0.277489525502513,-0.321509094478643,0.247031420969947
0.538267926328557,-0.31987976510931,0.239320016036531,0.335090124541833,0.772633308096665
0.486374884668521,0.172204681760832,0.71486475499114,-0.178346570255826,0.014373078510741
0.358461370924488,0.321701797360106,0.329060554504395,-0.315063074738305,0.223987820209178
0.383974624150121,-0.244494155128251,0.781287780106329,0.235282872020608,0.440320898823383
0.0313432327167362,-0.391798561506033,0.835208087276882,0.392573446064489,1.04302057222348
0.337350933419909,-0.349021308893107,0.481898711830406,0.332344290327963,0.701367545140113
0.454856793276946,0.313196607273255,0.594442727728406,-0.31324592219822,0.0578469989799715
0.329946637153625,0.283792595112402,0.737978517745717,-0.263456170150903,0.0854190711206886
0.0453323495547262,-0.349854834161831,0.828738925721357,0.334081867622416,0.911813693420552
0.127738030198759,-0.361101107693334,0.854615014971052,0.355144579412939,0.869957128081302
0.0447329264700616,-0.323990118313621,0.741150192645514,0.347280293957201,0.884096225545468
0.436038097446213,-0.264611430971019,0.847680553875423,0.272008361490464,0.48734872658786
0.105032845051028,-0.311481178971007,0.836480602993591,0.320167809590066,0.795806986047073
0.581929259484025,-0.284921358240532,0.709932335884091,0.288717695849037,0.474418912872744
0.399023070550598,0.281823047984886,0.843098842158724,-0.298538278249353,0.0772738082599614
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.255113733583599,-0.274250979287679,0.908335885897317,0.275846792428558,0.613694539335134
0.0726617236813354,-0.362817937224548,0.808573259982751,0.361590176736058,0.922021367522155
0.302833325377788,-0.354234903150382,0.709894009701898,0.361609534141181,0.710987520642392
0.177152420044877,-0.249267937369366,0.901751961645001,0.261712813130392,0.634524331258415
0.434067670234967,-0.310629526780779,0.634540714575972,0.329757280830996,0.573203746323289
0.288733981749071,-0.334729525005858,0.78362241581895,0.333783557512644,0.674739793729031
0.744039815859512,-0.109317445545551,0.83194577539023,0.13051098765712,0.243071951277081
0.258022645375831,-0.321856825298116,0.827760669366982,0.317675423240502,0.673593689650304
0.415525193265917,-0.338615505419602,0.411391522482075,0.341741942024472,0.700916802041651
0.48930303390464,-0.30082900098293,0.692801016325427,0.318359519034061,0.531831922867446
0.187965100891217,0.249301028391075,0.854843935962045,-0.26395420919158,0.20027013486154
0.0078222988185119,-0.400242519300291,0.763772636410051,0.402285206255255,1.07777993058118
0.420579741724561,-0.163363277624157,0.810487381645223,0.141387934595031,0.292977683995274
0.569575552876704,-0.0710354744613682,0.732100028671952,0.0598311806836733,0.142928529695469
0.254704407130149,-0.269095148703997,0.903728878273611,0.261247165292275,0.59353370832575
0.844293216910614,-0.226679686980788,0.762400166888256,0.22150952596661,0.423298792418838
0.417380654978928,-0.284530954657204,0.627624783610321,0.26505134399631,0.489630995697174
0.39242497725512,-0.36820951283179,0.358101972210181,0.368557516592549,0.806101351620533
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.0804808168136475,-0.370764273767318,0.62329154729315,0.379881962036009,0.937819314519159
0.692205731478022,0.162944380344581,0.525187960022661,-0.180585192217361,0.0408111999477199
0.4055110792715,-0.133375356238326,0.642223982260725,0.142917190573031,0.269895336249477
0.372832027380355,-0.119179701636313,0.764293491956778,0.115640229487326,0.257243377299573
0.638995613507337,-0.314517322491156,0.210211717649635,0.333891294634668,0.791181209030685
0.654614709346788,-0.228009090880235,0.639973273956517,0.224478291813693,0.369959576413729
0.325960636138916,0.279931419179775,0.625759690243285,-0.275605871662265,0.0927144761400642
0.444676084738293,-0.119802505796542,0.531249545118486,0.142983155046498,0.272513322034341
0.443529857799405,-0.200989387238899,0.645645657628439,0.203638777656284,0.351154051441006
0.432700638228462,-0.329008027309623,0.557441740890948,0.306818008422852,0.585025920309092
0.513408512924798,0.308971880825784,0.430766510201132,-0.303724655186783,0.102618432567498
0.27544893672302,-0.204455281274846,0.671537938548412,0.220782300670081,0.446785300724614
0.638172950978976,-0.0251130754125367,0.545224354712814,0.0348193706570216,0.131228708117958
0.636830841865136,0.125064343306866,0.768767728290068,-0.144698578763426,0.0147591112014875
0.324103164872604,-0.319973631425157,0.442678897200088,0.318584395902733,0.681635566630745
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.433411088801258,0.191089782809495,0.89076614651529,-0.203377712811494,0.0642343889048941
0.622036356510901,-0.228071934669984,0.554574576354841,0.229215919623425,0.389106041760935
0.0151510875584206,-0.387470569596404,0.57095411245726,0.376627201975412,1.03632169167571
0.708852626837492,0.0265065241775109,0.670636246231748,-0.0199484877799084,0.0752296576104952
0.611156203333035,-0.326782374722104,0.155217554392831,0.326681359936163,0.851805299136602
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.310533706220111,0.298947615178133,0.58989095558807,-0.297610088961047,0.115233096912397
0.748424912354608,-0.178107881553695,0.484433431826787,0.18479141628156,0.359528904058442
0.736829875121249,-0.0703539177901469,0.794865605893488,0.0637633658020178,0.170384251910926
0.52734375,0.16796875,0.76171875,-0.16796875,0.01114013671875
0.175420907278461,-0.381619052033774,0.39348873673589,0.376788108276681,0.945181804022064
0.268437401293373,0.237130109819669,0.577838374467637,-0.237623036423088,0.127651357538715
0.112033749995289,-0.312879494948429,0.324619280699938,0.314187775536141,0.906456190415252
0.827979581954423,0.179175267883657,0.0558915138244629,-0.16600468004011,0.468439782998348
0.882858906785259,0.19028319651261,0.169945478439331,-0.19687819480896,0.361071118912325
0.35903024048673,-0.0204272173762912,0.666195207599801,0.0199153868129086,0.15616012450643
0.713438793609384,0.296792984008789,0.0546036756713875,-0.319358500768431,0.453020108811449
0.235915118671188,0.198438817198057,0.554187765173631,-0.180966677420209,0.154183713297442
0.183175994284678,0.129140977991517,0.620172183815948,-0.131992937749196,0.189760693493265
0.352054591411225,-0.0864769853360485,0.666749290705975,0.0779236724338261,0.221893166135146
0.472884898120781,-0.242877715404563,0.249469602545841,0.235248727349128,0.604718013616968
0.210024028201168,-0.275117666984327,0.339858338110827,0.283331056910783,0.741128983263863
0.437469609482588,0.196995727774178,0.493866468973333,-0.201031807723226,0.068917250734049
0.240558754296118,-0.302096662242548,0.403247810754692,0.299866508459672,0.719227455449812
0.187123931037014,-0.239901125797937,0.433075620012994,0.248578129647733,0.636450611830326
0.221171472610592,0.324129558958469,0.555517971661175,-0.3177861001118,0.1936678224637
0.21961549491647,0.093859092657091,0.577426314353943,-0.0822445754336716,0.184848912346873
0.299007750783817,0.218053911639631,0.675310910628179,-0.2205516458128,0.091954199093333
