"a","b","sig0","l2"
0.0706103252676815,0.117532826488234,0.0453710760778395,0.00513829173284789
0.107825064633917,0.104346059803578,0.138919595334452,0.00884267903780085
0.00841231305920107,0.00654534855637953,0.370667893866987,0.0915372809897829
0.102375914248461,0.117634620180987,0.00315164545838938,0.0151180869551668
0.072084996496797,0.117506840912775,0.0217196345750682,0.00840490474691949
0.0756776449196103,0.124950469442225,0.0671791514582637,0.00339014371441101
0.045660919656979,0.139029243161137,0.000863902791103492,0.0100741725431543
0.0798029425359468,0.124421262914054,0.00298591431275927,0.0121347629561631
0.0789192863389429,0.130076562295996,1e-04,0.0124715811917767
0.0605637521344364,0.123965534303522,0.0378347768769152,0.00505576200064973
0.142189372007334,0.160346107461126,1e-04,0.0229804292802197
0.0864939429945498,0.117743652606136,0.024926279062967,0.0093229741697193
0.0585290128974476,0.0885932596745573,0.0986371100461404,0.00345841499681656
0.136435005128604,0.106372553328762,0.0423766170996219,0.0157796697432365
0.0821571047242377,0.111007938249489,0.0271355394022489,0.00887013283596174
0.656911613830202,0.00116599054135866,0.357033650225647,0.478359351085871
0.0467350773952896,0.112457520499456,0.129777837914507,0.00192537062332685
0.105567233172854,0.137478891263998,0.0331006649372586,0.0101922837504962
0.0979472968113133,0.112549186067713,0.00570566128030119,0.0142618046440951
0.0989073509302531,0.113826852333744,0.0392848948961316,0.00911958065875848
0.0964097495389047,0.122058722809312,0.0579180452064498,0.00650303518029955
0.0646088923582474,0.122140644846383,0.0370825680322656,0.00547533524218227
0.0649219745925739,0.124663371271143,0.0597665546914223,0.0030734866116095
0.0951955346124155,0.123206436977095,0.0270482966997087,0.00985443250681667
0.0674795122736657,0.132207409525582,0.0415336958545562,0.00488374702700138
0.109030025045149,0.111074506868115,0.018707254013875,0.0136909395615243
0.121190824156739,0.129716885091077,0.0547405307848164,0.0104699284162556
0.0845037375597175,0.118982158264003,0.0246461154696726,0.0090906149930279
0.0810560368684607,0.115115697291958,1e-04,0.0132059574219791
0.894447976030346,0.0487214399524013,0.0316511608507968,0.760273642600368
1e-04,0.0891616656450947,0.106199433387924,0.00351697921431245
0.875615544382654,0.0304067551672856,0.0227407906735566,0.733045313640283
1e-04,0.0735383600576497,0.127131990184883,0.00604730447521922
0.0957143792891206,0.0905359951766732,0.0109185644009256,0.0147005695869085
0.0117539890170953,0.099740453390895,0.0885986741303968,0.00208373824154386
0.000955680089599342,0.0901160928370563,0.089558833008041,0.00344099468105286
0.0416729140820735,0.0993481202995832,0.057980704102921,0.00355445347403091
0.0621297077083307,0.0885189829714175,0.0194119202584763,0.0101770518281461
1e-04,0.0847416707207052,0.119234060359629,0.00431744203265684
0.0183918038933945,0.0922141591537653,0.103145271388872,0.00242812953434073
0.0148862002768412,0.0860211058660573,0.0835278576780237,0.00341347942667059
0.00925125205086722,0.0912071203897498,0.0788633922477939,0.00325801182938763
0.0083716680245854,0.0837674351128677,0.110140690259012,0.00373271969675351
0.715772395458078,0.0379032595554691,0.0197360482344979,0.487149824734724
0.0164277137687528,0.0975350781034148,0.110785713183019,0.00210380815409234
0.0270796646994723,0.0790460907365941,0.0629724084646864,0.00509494994766505
0.0701268442425096,0.0932460868055266,0.0556805927106352,0.00576030189033958
0.0143782661772029,0.0729588512990101,0.0779369937681741,0.00522533043076415
0.0926605749469395,0.0964349558603407,0.0322029140891826,0.0104207055815702
0.0145403452057491,0.102186054819216,0.124750339844845,0.00228147469892803
0.00861520797692398,0.0708618345978732,0.146541884302065,0.0074035422394289
0.00179803726661899,0.0742033505453451,0.119889391030417,0.00552013765703458
0.997431294020695,0.0393858242894601,1e-04,0.956026531004467
0.0155705294916582,0.120835253505961,0.107074764060923,0.000625549413849624
0.0528185292704247,0.110212418324478,0.0465084018956562,0.00426933636789774
0.0159871522682068,0.101413092589799,0.120397040315384,0.00210134857866524
0.025793645603608,0.11230474293294,0.0889640288534164,0.000906513340466819
0.0406240726586302,0.103630790664843,0.0484210046406745,0.00409598306979765
0.0446802974951318,0.0868077403630672,0.0787568834419865,0.00349619762092578
0.0123462471465972,0.094476975994895,0.124841509094445,0.00300110127846778
1e-04,0.0900845262512596,0.00568974512363046,0.012279988694407
0.764065586478592,1e-04,0.185899209023047,0.565802969362944
0.00122064590358673,0.143459262914269,0.109666218774246,0.000933653507508366
0.00657400967062149,0.119644664047246,0.123864528526831,0.00153263244646952
0.0139059029459299,0.129850932005566,0.110360874184971,0.000469371255018267
0.994219132849625,0.00809089131156643,0.0697811298957254,0.948031729218638
0.00293278463398101,0.111251665926889,0.119683162027803,0.00194652772706241
0.0593412899446314,0.211301399639509,0.0740778338647094,0.00661675958331344
1,1e-04,0.112599669903524,0.960630761681678
1e-04,0.114776947487596,0.116692659126045,0.00180885724674179
0.880368658244445,1e-04,0.141756300918652,0.744442453590867
0.989382809276355,1e-04,0.0992220713257936,0.939987989908013
0.000115186582302631,0.129039120382493,0.121216214247683,0.00146337070200364
0.985439082805713,1e-04,0.10580909639474,0.932469596553545
1,0.0166598012176155,0.0205564840016575,0.962424076869857
1e-04,0.115708299993249,0.121061148111556,0.00192766864899488
1e-04,0.11833415226008,0.122629573538646,0.00187551655683037
1,1e-04,0.16346595956823,0.964499938023916
0.00119337846508637,0.0913847040127867,0.0377041167575174,0.00707404551714113
0.00210999506846237,0.0946420121415575,0.101018695804477,0.00283623717878987
1,0.0106610441624022,0.0127499122402946,0.965241143311236
0.947433092364331,0.00955710110609991,0.0161104366731588,0.865736287672191
0.833380650979862,0.0151172514026357,0.0216986344410526,0.667147275114456
0.884817930219908,1e-04,0.153053643820084,0.753100392948036
1e-04,0.113347437295626,0.120600519253933,0.00202875049224224
0.000533941385615743,0.112996768060995,0.117068051910665,0.00188874154144319
0.0082501002747278,0.119475487381181,0.112529909700651,0.00105131239340594
1e-04,0.115359810860891,0.0888144172741769,0.00162626618172729
1,1e-04,0.067316434352725,0.96154022546342
0.00149929396206629,0.12015003034981,0.114254105746498,0.00140949107040654
