"V1","V2","V3","V4"
0.314638849886029,0.0868392064161259,0.548221251808492,0.0364104620398098
0.931943206454903,0.216560182468836,0.266554967482958,0.773164333643169
0.14541179437528,0.0647609420345884,0.571108166990423,0.00207234862414563
0.592746320077953,0.033791197358347,0.60961464106086,0.205086044844267
0.289943619803533,0.0330907596277799,0.600120239509057,0.0224926563724028
0.34830353879945,0.101017944758923,0.486836795528612,0.0612398236003884
0.810231986614631,0.11262414531928,0.434795380249578,0.483330231658017
0.170791342925725,0.0217907899465761,0.609248966393895,0.00110104130822623
0.337860047674179,0.173167427396774,0.353685643911362,0.1203162727484
0.695177576580853,0.0422813475986244,0.577822813032032,0.30886480065884
0.6250375,0.1250875,0.3750625,0.29489988796875
0.8114517205321,0.173831812809617,0.335623749523517,0.541429805197622
0.421567606895021,0.0506487484174315,0.568022552751005,0.0807292451963578
0.330495242626298,0.0225044521642727,0.594091316251679,0.0363795332442474
0.661811218015477,0.143823283229955,0.444300375189865,0.309485060218059
0.538072530221939,0.226286542749405,0.221858598899841,0.339981065407802
0.635179268657579,0.140723163868369,0.385828069225114,0.303331743057119
0.372846660050953,0.060222628886448,0.548214783260923,0.0578126830664053
0.854334650270547,0.187582313650906,0.220578417540285,0.679066915388952
0.735587244814542,0.0836509769769356,0.503700243953911,0.366876236530894
0.272935708743893,0.075518927841261,0.552117602442852,0.0220365994468797
0.516061327031014,0.132885943692065,0.462179327225685,0.171002176941699
0.465295636515476,0.134165956386336,0.444445098394124,0.140865125019502
0.599633397614513,0.0811792092844145,0.53125698811491,0.218607773348673
0.740814042928265,0.162651819108049,0.334787192581081,0.448911852511506
0.868514729120106,0.148713258126248,0.401063363697179,0.584402333463372
0.678641405733196,0.0827251428816491,0.509137850384652,0.301170434894846
0.664238966579561,0.148664896774769,0.37808930206215,0.338152209666236
0.32635373402308,0.104253088071491,0.503799774671798,0.0494957186256943
0.751528873157036,0.219836717492319,0.206086355358292,0.565173501447886
0.229397404612748,0.0981774870137122,0.466184133669326,0.0305467517688292
0.68448632446426,0.101427664042471,0.41139128969838,0.337140514320804
0.626689625475521,0.200278566007433,0.180651243461982,0.441714961197032
0.745814991399972,0.112979667871321,0.369273554147475,0.427132121900721
0.389577221240715,0.132841249822248,0.398953350007667,0.113284867500378
0.619020100795978,0.195561996380688,0.0519050344385905,0.557279122885911
0.392591466410418,0.060564399334561,0.517064587034419,0.0716149141338192
0.448219831294978,0.0620034611936444,0.520926527211594,0.102276300030696
0.286375248257548,0.1277800241002,0.385768542074616,0.0768817639803301
0.261516517019272,0.0561537545681,0.513673067259788,0.0229026221028364
0.685822285897075,0.165818041191582,0.257089487986232,0.433956127344572
0.919180608153343,0.113821679902077,0.354653526544571,0.674343386180836
0.386463451176668,0.0851849056917672,0.483534780634972,0.077353753903867
0.509600209048793,0.0470905723401587,0.533098071243507,0.141372270263165
0.551191486550227,0.0813625283187488,0.48518027225578,0.184900117805937
0.648016343037506,0.14098433409014,0.367395948660637,0.324502771906118
0.583053477192163,0.069126866420993,0.473685596510146,0.21378262385699
0.300226882466458,0.0910031691219425,0.519298575140518,0.0359067604821912
0.478550370621681,0.0733930315971374,0.497042173600197,0.12709962265624
0.369231929953537,0.0873823910320585,0.48823899176613,0.0683305394722306
0.805739832185763,0.19026226808807,0.195950264806043,0.632149707241767
0.683625390625,0.191487109375,0.207110546875,0.475968774203339
0.828759876217844,0.123556376102843,0.361956079477517,0.53980787069483
0.635885214986312,0.102186959682973,0.454726309392305,0.272217548773072
0.552440212152351,0.139412162971497,0.443498185047298,0.206570768089868
0.576736458925415,0.0522255161822999,0.550351396088943,0.193697691994597
0.810744156221684,0.0489906109920761,0.512877959757351,0.457848616307434
0.494397671023477,0.147040194735129,0.36405948961284,0.194964040852255
0.339490667676926,0.104610107254982,0.410704420375824,0.0811960110600383
0.3221039457921,0.026701806508482,0.578172811252804,0.0336491513219652
0.0469703125,0.2656984375,0.6094140625,0.064296900769043
0.648709248622134,0.228369745108951,0.158247612158846,0.493280827571647
0.196238674080372,0.189584123384953,0.480868759441376,0.0428221333758988
0.404597462391853,0.218331191170216,0.310738355207443,0.189152753819896
0.78841278461461,0.168083884924377,0.287441105554938,0.537199361024201
0.842146739859609,0.1540626879196,0.281426745466906,0.609890513333121
0.347196803653281,0.168414107584271,0.355557937773481,0.12184090240804
0.412539821919685,0.0342175640163229,0.594050556280557,0.0743311382588164
0.449425375310774,0.21453957553247,0.152902113106867,0.329695438288222
0.924066189266497,0.196128319666535,0.209998505671733,0.794459573324394
0.235019875270248,0.107017899863125,0.451479582662926,0.0370188479616785
0.561653822445869,0.153906801390648,0.418090366125107,0.226235956310572
0.79982470703125,0.26667490234375,0.00302939453125,0.847757557202024
0.277382948933392,0.0457802441528722,0.541201416682056,0.0225803641633564
0.812015607471551,0.189674571168449,0.253515713803442,0.597152305944324
0.901703540365959,0.190128413956117,0.159107216952359,0.800219838505631
0.762129910308997,0.116131021827739,0.405842477641218,0.432161321710672
0.64847265625,0.27351015625,0.07040546875,0.598312005880737
0.920378936780846,0.183326626158639,0.302427192872462,0.721049914802158
0.435163730267684,0.15887613584717,0.421014601005026,0.135766459109823
0.301759312455158,0.177151729792179,0.385715013166627,0.0937377623289747
0.860753192770955,0.230587047093158,0.114947214268166,0.79499653329729
0.906551683571369,0.108422859021931,0.423743841779734,0.624817861713841
0.237046657640684,0.0862014092766514,0.523856430643705,0.0183744953182266
0.186722271251805,0.104542509194577,0.493294370105244,0.0191256477591875
0.368396357842432,0.143237881063094,0.420139340824645,0.0973375707023409
0.476938464605808,0.148697876381874,0.383917910909653,0.174308184014135
0.715051369072344,0.189001757145568,0.178257389455084,0.533832465396596
0.826776958954343,0.197740103953259,0.129368664323336,0.721293187945626
0.629846266874702,0.25030042457357,0.153159322345562,0.488148233445054
0.341956239155105,0.0523963777779223,0.552630564351121,0.0435317837049385
0.760035796607308,0.208579517849563,0.16815213470888,0.602827612026339
0.614799808407713,0.086144562365361,0.487406115378257,0.241264452801413
0.629452179578305,0.0930199371580031,0.444172536793666,0.267817146862673
0.907907028728138,0.139049297806804,0.302394270023974,0.690142124636798
0.536410927736391,0.0270371051095599,0.535223433210585,0.161346405979982
0.456681110380561,0.0764907294851458,0.500932247544037,0.112262733176602
0.829533804701778,0.0601345890879631,0.526533390557766,0.481762303988948
0.461448179883473,0.0941280781742121,0.436460244689996,0.134186594327571
0.75295439453125,0.00107646484375,0.61234345703125,0.376702021592588
0.963103594309749,0.141256841150396,0.336365218617488,0.759380909622998
0.962218367660046,0.182537532544136,0.00340486624240875,1.05523649657544
0.458765634706929,0.0361690503614547,0.544797681502384,0.104696883019986
0.252632141149044,0.0592180805206299,0.528303233087063,0.0186801218348962
0.8066599609375,0.1817224609375,0.1973458984375,0.629585534175224
0.861047693884373,0.145408624994755,0.31718812482357,0.613211484319961
0.802699151575565,0.0194112848877907,0.566035160124302,0.440435896734483
0.656591033334749,0.149751203473616,0.283938978605074,0.381101215700447
0.610962680533319,0.126170113883627,0.338645125311706,0.299360907782853
0.462113052078923,0.110908972621731,0.416004334625957,0.14415748504674
0.647833272674382,0.0389101470893482,0.556957181012788,0.259826707822692
0.37540015680131,0.1157729973842,0.397774640219514,0.103665337040698
0.747929653223848,0.106461310341064,0.384247437218932,0.42197396359454
0.118768915254144,0.0755906068378264,0.517854202622726,0.00927719441807505
0.359649922645092,0.0872788098573685,0.466500827825069,0.0693489795480632
0.721737703209257,0.165018454126315,0.22987884820808,0.493638405293619
0.741520328372596,0.15834201057594,0.309342048768695,0.46278042173813
0.560804788072849,0.0710202756345973,0.5085171452094,0.187128445398811
0.420086101765024,0.0838256780929317,0.471900401540908,0.0977549351494719
0.415427128305859,0.0239030958282179,0.56663580961605,0.0770104444472687
0.411956854466859,0.123938845221906,0.426574930924728,0.112861291916896
0.397180587450973,0.10447132740557,0.465760999274665,0.0897079424829117
0.289184312230349,0.146888221931458,0.366742225676775,0.0903280047241644
0.434189019881611,0.0362524517875487,0.569360774362454,0.0875250347199272
0.931858147563107,0.121417566678613,0.427212248821305,0.665252104316905
0.469636388923141,0.0826595057744973,0.462569842497421,0.130320220641886
0.410215234375,0.089934765625,0.527391015625,0.0818805136308289
0.282623385746763,0.0678900621040205,0.508439412440274,0.0301604281623987
0.271000300863629,0.0370145785376719,0.603663141030848,0.0172237017406345
0.588528491537941,0.106664119410321,0.425713892211472,0.237430842294335
0.322102846951134,0.0818111096784774,0.525303628257373,0.0414253859053359
0.597569591151661,0.0650742472410202,0.542905523852333,0.213859912772799
0.202348182175922,0.0620777317540928,0.524998628450849,0.0105414824293834
0.898354955792922,0.1750325086236,0.274941550397229,0.701799663191496
0.521140858668084,0.0298777111978202,0.565356796034239,0.146468520681808
0.576989625527818,0.175146231077371,0.347598542499055,0.27573385696351
0.280644848233039,0.12084425305458,0.46779415036863,0.0455120383242915
0.529250434976816,0.205679820859432,0.28745785754323,0.280061891398311
0.34052286100708,0.0536156665482042,0.572928710889815,0.041499972187068
0.194740609186363,0.115585852120735,0.468141975824316,0.0277080109168418
0.9238357421875,0.1426638671875,0.3301451171875,0.69991327547802
0.109074045697752,0.0419505433386112,0.590998464645835,0.00118025777432501
0.755330117285252,0.0350647005259991,0.554881921941042,0.380692445397434
0.439961712497473,0.159063458353281,0.381274768859148,0.154475131984145
0.40950802873791,0.0614413889210253,0.522339225553238,0.079654334379148
0.57514046831727,0.105231542736292,0.465271724158525,0.213158720501072
0.507683732764829,0.0724166203681951,0.502708212300263,0.146456188977148
0.916598504732807,0.115080606422348,0.434613015318521,0.637696801844457
0.75295439453125,0.00107646484375,0.61234345703125,0.376702021592588
0.869250082010031,0.185730174463987,0.311573213577271,0.639247580476363
0.325341656703659,0.198066499436752,0.321879959388168,0.139948634932508
0.851484781246439,0.199298651333117,0.0833976402081133,0.801750625431052
0.486033910576878,0.189546898646471,0.282424472102899,0.246048896055956
0.902689372082695,0.193637664687523,0.18210031978622,0.783112506315061
0.600367804497091,0.20496719760696,0.22884135278955,0.380310777054996
0.327038952958584,0.0756779855549335,0.513207005548477,0.0446030721740621
0.271441664713621,0.179065849584341,0.351157944512367,0.101419907314299
0.597050071177311,0.213266985863162,0.0413750340011246,0.554543408307798
0.839386820635555,0.193245114218511,0.211522049069985,0.666706010553708
0.235732979693427,0.208543446668998,0.285237649054104,0.140117903322415
0.701081051267061,0.183673692779299,0.274440393700586,0.444416607197206
0.480460795135189,0.201977655592193,0.285191866784417,0.244594027785752
0.906399348049425,0.142755492238097,0.360114676921218,0.65762672994905
0.619903649542809,0.214916840558305,0.183848231830719,0.437684044916992
0.820750508687582,0.190823589900048,0.179411961493641,0.666179780281367
0.256379799755525,0.175000034768901,0.319735144800581,0.11311765693407
0.693337118684666,0.193695968141225,0.186168752930348,0.504234637951165
0.788678031995765,0.231029504712891,0.0426512851347731,0.771833640920929
0.223243524249893,0.174434867413984,0.420699684423831,0.0599395184201516
0.607065461439746,0.225666444168001,0.124506660644129,0.48252941841507
0.618654236189056,0.166422227894833,0.272732933602557,0.354824634833907
0.665075417259587,0.21348913011449,0.120065940396537,0.539709156247962
0.61392978171923,0.200116843096811,0.260331129368468,0.368924119981762
0.0998107744625597,0.093276157858274,0.495289687499852,0.0165832955464831
0.59399771809555,0.172925999969254,0.324050519170499,0.302689885473249
0.721714136940326,0.179464989871337,0.210211843015752,0.512665927638645
0.148450718830142,0.162952212905884,0.389908029659858,0.0618863415667207
0.553941724414062,0.241350760678816,0.153130567667676,0.415709184803415
0.646897169783059,0.218064812530195,0.115433059264769,0.527118234499593
0.69827236328125,0.22761630859375,0.04208798828125,0.661986049845915
0.447051929575205,0.240999610346556,0.141772449666262,0.348774210907114
0.201120750344732,0.201112884249633,0.359264161452439,0.0909691092401285
0.25981560747628,0.119010987391335,0.500818594134324,0.0321156869407825
0.358040738151066,0.170130915611326,0.326437519837763,0.142014867556045
0.232181656924127,0.157372751225078,0.443974951611402,0.0490650913525876
0.622568041741945,0.183431624650911,0.152151279282252,0.456981655002197
0.820433991919304,0.135298721833439,0.35493720654082,0.534134010917012
0.511213904458256,0.262260139203467,0.121155821255628,0.42103628264333
0.792552356374264,0.126922066700459,0.424764274403348,0.465926024348477
0.743561045897007,0.19102313361764,0.206697945183516,0.544900892007202
0.70235266537319,0.197676368503085,0.137514352311577,0.558248859124493
0.762798964804411,0.132151694947699,0.373493424358168,0.449618748151123
0.958390003369518,0.148976018556236,0.334455330485768,0.754431462114077
0.735490780125943,0.2333775542187,0.0413071494306222,0.708109400052322
0.348699584042963,0.215612985354994,0.194125068635526,0.242742156622215
0.544751065034736,0.173171863864778,0.374819288744328,0.235027959970878
0.688027881773147,0.199478797301498,0.0834890571477601,0.595841176021634
0.578161585223675,0.0809032406032085,0.489239871442318,0.206844520747746
0.816486354474036,0.202321775275563,0.199878907799079,0.647425470447751
0.417583498561664,0.100692110202692,0.509009959784513,0.0903291605370585
0.896835800631529,0.174418469448732,0.285561248872973,0.692528851645806
0.704529556638473,0.219220402972666,0.214716153873399,0.502941623305675
0.766537470057203,0.191044855514528,0.164854999142907,0.607835818644296
0.734150256548618,0.11971613003111,0.396911560127988,0.402308425754196
0.600428191798258,0.192788975617991,0.277326167612542,0.342612772492978
0.261610325348377,0.16039465456605,0.371914914685488,0.0838146433136659
