"V1","V2","V3","V4","V5"
-0.40625,0.03125,0.71875,-0.34375,3.07453125
0.570174141998336,0.0631220630624476,0.275914029565342,-0.309975197380879,0.984127888567243
0.630917515605688,-0.28233140707016,0.175200175493956,0.0211157309822738,1.04846699268998
0.70063838083297,0.111978546250612,-0.173573181498796,-0.397045620717108,0.333828031897928
0.94454794254284,-0.210408700680318,0.257383391367512,0.00265369173303043,1.244800063144
0.510072883834307,0.068392312211472,0.624356478818743,0.157930382007208,1.90744171105993
0.786067635968379,-0.0200342664560893,0.221153278662979,0.252952055439388,1.13672517088805
0.328942090128749,0.109467191416684,0.240633118788764,-0.40426526335068,1.00818354190776
-0.176890564084488,0.401998963424035,0.736308268038556,-0.115377118578181,2.71450500268395
0.573599708499387,-0.104179200882941,0.725664144286193,-0.101509277941659,2.13544063627596
-0.40625,0.03125,0.71875,-0.34375,3.07453125
0.701845703140644,0.219785186458283,0.214244109112769,0.0221338817272666,0.895949753310026
0.442783733550809,-0.136467343057802,0.275097278145836,0.406504875566725,1.45659009331423
0.413709748202564,0.217641838395593,0.325549259899162,0.0509885647742294,1.14976183650388
-0.40625,0.03125,0.71875,-0.34375,3.07453125
0.198335647583008,-0.155603639388573,0.889480790589005,-0.069142076943308,2.83136118002712
0.799435259527399,-0.0404229622570969,0.274635257492353,0.270397698579937,1.26876550349972
0.937878150958568,-0.0950171565636992,0.0790500640869141,0.328659813851118,1.08759696869703
0.730935951708372,-0.100094088626191,0.261108731731724,0.333405236376198,1.31545182588267
0.38671875,0.37109375,-0.06640625,-0.05859375,0.49619873046875
0.549922499395734,-0.0338135436177254,0.355539931217209,0.286059189704247,1.40759461153583
0.799459361720551,-0.151039693970233,0.57658482629472,-0.0373233419377357,1.81914541752491
0.419615020860604,-0.0864830869799107,0.600939322315487,0.326153991498898,2.08389244294156
0.712554748402908,-0.308990421735075,-0.0288766936781734,0.0369414192360864,0.778287549244043
0.867090225219727,0.103321075439453,0.0431212671101093,-0.338191786315292,0.652010190298454
0.345246668926734,0.344849373679608,0.281132174374761,-0.0698903696611524,1.06542946024856
0.305930813308805,-0.341659979637825,0.629281434230506,0.104991068954405,2.23988090363433
-0.40625,0.03125,0.71875,-0.34375,3.07453125
0.674535920702848,0.277455423925829,0.267102604865613,-0.0388000990087676,0.972827802587989
0.733392715454102,-0.225971329025924,0.119148254394531,-0.0236809486523271,0.901337460234082
0.738925100420602,0.351064831018448,-0.106315876008011,-0.087037903140299,0.407342041104582
0.573043523263336,-0.272815139706178,0.675983091322556,0.0865831377389604,2.19974017041531
0.670904702169835,0.278386225427059,0.491605374867222,-0.0656138723261392,1.44915487785012
0.764936515596006,-0.261495092175239,0.487382693823296,0.0679851550791299,1.72187547921264
0.48330595159409,-0.22929126154105,0.785217399790383,0.042577171521657,2.46262289695242
0.699563222680581,-0.0889478531626651,0.32384322530379,0.315936486689353,1.40784910545568
0.44786451910511,-0.0650854475946687,0.750860598581855,0.260054159966726,2.41006180569357
0.486861943383701,-0.378224468324333,0.510446763481013,0.144766771700233,1.93118924971413
0.91015625,-0.27734375,0.09765625,0.05859375,1.02718017578125
0.264569901431358,-0.0746133863320174,0.818876721081324,0.281742227375857,2.72698793045831
0.892602482511094,-0.0808910997368457,0.100127543026275,0.302604386244468,1.05733127686447
0.749847331725732,-0.255603322738236,0.50790320179237,0.0716573519777937,1.76285647229929
0.939708832360338,-0.279767809576569,0.0195262624765746,0.0601357463820023,0.930967890828753
0.543539215112105,-0.316294597112574,0.393552039051428,0.094724184833467,1.55246633847708
0.559330333627344,0.294175763609381,0.418564084902769,-0.0644373688301095,1.28008593521835
0.835566601308528,0.250235731728026,0.365554338657248,-0.0597758009037648,1.21308412703777
0.760839569327483,-0.0881998145426408,0.588253636415227,-0.0932815235685255,1.77991476511277
0.225991312705446,-0.127907172085543,0.505666644924034,0.378729504494288,2.03596550973151
0.560338572955231,-0.0141325780423358,0.693366622144453,0.20268016890914,2.15104765191322
0.672248271586028,0.115240770578822,0.625228920946995,0.0686888987092686,1.84082935692318
0.87031009464475,0.0396203706483055,0.526188535306666,0.140320678374702,1.71814566102476
0.927635889981985,-0.23800015162783,0.175168706564705,0.0310248703753473,1.11848216491237
0.667019667095985,0.0440500414625404,0.730961078574182,0.135047380356127,2.18871838082318
0.737797213136218,-0.155800359440036,0.175062502035871,0.364436438190751,1.22990484295251
0.84529248716251,0.0915871464005136,0.244129296897455,-0.304225692104239,0.974164875238644
0.860830558269646,0.0856707405910129,0.589298929757315,0.0943592945823318,1.83004288426463
0.91015625,-0.27734375,0.09765625,0.05859375,1.02718017578125
0.903817847577566,-0.0307377595070903,0.419365860189376,-0.166158290652948,1.39967038841805
0.420395274491178,-0.346710884856293,0.688393116380611,0.143756867230035,2.37695487842632
0.667266958538022,-0.0405996280441946,0.508806363892465,-0.164456678220367,1.52488917783601
0.641930678134486,0.0355298203066923,0.521964424810253,0.169639847810487,1.65863929436838
0.486834344406411,0.00182595412745457,0.596452845470999,-0.213980795129928,1.73306486122574
0.925333210558165,-0.00584365439135581,0.552926662057871,0.187862891267287,1.86847615086297
0.74796106257377,-0.107856492552935,0.544438167942012,-0.0869808985714694,1.67806776716354
0.852614287141002,0.154970458347638,0.472880147659453,0.0481191275444957,1.50305257991628
0.746758577757451,-0.0692399957204479,0.378470168739461,-0.15433321296832,1.25921161573965
0.700313091278076,-0.150006294250488,0.682133913040161,-0.0319004058837891,2.07111874941447
0.742533042773864,0.0912740608905451,0.539880327496622,0.116598228636576,1.66967466300656
0.721129932738177,0.218889521132151,0.37905108494777,0.0107447326860744,1.22379386089564
0.755756738304626,-0.249027926765848,0.368407667323481,0.026073100278154,1.41849023080791
0.822799146852013,-0.133132661375534,0.39045803797834,-0.0693093284391768,1.36679561413772
0.486571639321461,-0.0304556000628509,0.791561088551333,-0.177888781283258,2.29121916348013
0.750000476837158,-0.150006294250488,0.681211233139038,-0.0319004058837891,2.08100649315783
0.751436795469207,-0.0382678475855762,0.38479310612778,0.253916373764002,1.46252082768847
0.735967653866755,-0.149591695516678,0.669095985678979,-0.0394659622528069,2.04089655174997
0.729412605610628,0.0368987962238145,0.519610454087416,-0.239396246712971,1.53235134913856
0.78483213740401,0.184435827524993,0.338424364192178,0.0417060462350491,1.17115213541668
0.475178683305337,-0.187915217592646,0.7382209109069,-0.0249958253193512,2.26516442686687
