"g2","b2","g3","b3","l2"
-0.568762296807752,-0.107552023145182,-0.0222184571236662,0.103797546448274,1.99146519316003
-0.582711382445187,0.131263946661181,-0.675461252995559,-0.131181896903767,3.31266602766435
0.0955285791887508,0.0213893220687357,-0.993736573902476,-0.00517643576612752,3.16164872046957
-0.748730778667479,-0.256902178495451,-0.225978679339451,0.245188847086781,2.94070306680238
-0.529653106498516,0.0869544537254746,-0.822253135687628,-0.088459470336829,3.6133731169128
-0.973190839569458,-0.133766213441344,-0.0704834425245897,0.146294021925109,3.2063871023893
-0.157837010387046,-0.0994889365199276,-0.953658302844569,0.115947140956441,3.41862336124757
0.202302471448618,-0.00186237618726567,-0.612843848617398,-0.0220913972250928,1.9133772344548
-0.854813582392718,0.0417340460870209,-0.532006058851777,-0.0537453473740074,3.65745364257936
-0.589981269116648,-0.130404364090653,-0.0589182491181301,0.115214591552862,2.10837786659472
-0.661385069750577,-0.198391770856566,-0.615629436070981,0.209974281923622,3.52941131382851
-0.163247054017389,-0.0205241354826605,-0.659389429502364,-0.00713315840875477,2.46810454523168
-0.438130149887715,-0.126988790451367,-0.564302836935736,0.111938069967361,2.7896073839849
0.346921258133697,0.017609872371595,-0.730485701372654,-0.0333117013755529,2.1384332879195
-1,-0.278315633461948,-0.406297729891044,0.252587320417553,4.06618954159414
-0.229466642428756,0.194923226167093,-0.913515715812562,-0.202817945464027,3.32945088099218
-0.846078627212016,0.0445678332641747,0.426154602439406,-0.0652761633495656,2.18627150176818
-0.947115544931833,-0.164900257020586,-0.776651916299134,0.204050496941636,4.76451629012387
-0.322168053497009,0.027023617105536,-0.581158247150175,-0.0242270303880956,2.52338678585902
0.0941257724751503,-0.021073239507991,-0.608614789770922,0.0308580276342389,2.02212091242759
-0.953315296856089,-0.0123930829786574,-0.253916313529234,-0.0042856426732942,3.36120244283385
-0.264392509655069,0.151818343799057,-0.431092110173716,-0.135656824511738,2.05373262619082
-0.410880406125538,0.0423642015775128,-0.477084345470129,-0.0269895286556281,2.43913410060948
-0.786117113523161,-0.119133535233689,-0.241959327627551,0.0976190029194765,2.91137789742239
-0.358779894548274,0.105777939322195,-0.38682182381462,-0.101434719679315,2.12134464984168
-0.0944881874481804,-0.170202503883803,-0.999991279561801,0.174362126167519,3.54140008692821
-0.168993965490643,0.0603199443788222,-0.764085308854947,-0.0719591850110637,2.7549304565588
