"a","b","sig0","l2"
0.0155343811702789,0.000109456277680077,1e-04,0.376265144874681
0.00127107594547248,1e-04,0.028404429663457,0.346861220397685
0.0395287572973372,1e-04,0.00377830776367648,0.366468786903363
0.0402988906373556,1e-04,0.000169148562821309,0.370631371543993
0.080921357968484,1e-04,0.00646318596897008,0.356670245554393
0.000109178621771442,1e-04,1e-04,0.380343461905875
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
1e-04,0.000639186911179898,0.00144968672875326,0.378696544862344
1e-04,1e-04,0.0519260377937641,0.320851088048442
1e-04,1e-04,0.0453513046804294,0.328101195219702
0.0290914420967918,1e-04,1e-04,0.373074728216169
1e-04,1e-04,0.0341837337749538,0.340614067124852
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
0.00060318747106363,1e-04,0.0343280288396305,0.340310260299685
0.062783989622232,1e-04,0.0229186581619218,0.339879197356296
0.0401663300532607,1e-04,1e-04,0.370740781655034
1e-04,1e-04,1e-04,0.38034603
0.00488442636047784,1e-04,0.0282564848286437,0.346040875380436
1e-04,1e-04,1e-04,0.38034603
0.0363376450930659,1e-04,0.000677896160671618,0.37082687797525
1e-04,1e-04,0.00395346057273006,0.375737497163224
1e-04,1e-04,0.000195682072937212,0.380231239803949
0.0287532372696541,1e-04,0.000198205825022334,0.373032044513504
0.025657534047532,1e-04,0.000104708010916928,0.373842570870759
0.0748698002983456,1e-04,0.00641996464078398,0.357473211290225
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
0.0101037336006266,1e-04,1e-04,0.377647060024497
0.0157243909096343,1e-04,0.000877374875921105,0.375286356950349
0.0494339370250342,1e-04,1e-04,0.368976231762785
0.0557570971651006,1e-04,1e-04,0.36787088667805
1e-04,1e-04,1e-04,0.38034603
0.0529317744735074,1e-04,1e-04,0.368354895896332
0.00290153917922864,0.000890015526232559,1e-04,0.379523389155488
0.0286998913665692,0.000164153744462894,1e-04,0.373157901903597
0.122193506702675,1e-04,0.00445409503976186,0.355886006118457
0.00903492298226085,1e-04,0.00182233320523137,0.375862382450296
1e-04,0.000886353774547616,0.0508358898081324,0.322000834319366
1e-04,1e-04,0.000254613246886036,0.380160548931642
1e-04,1e-04,0.043850609908759,0.329768164098859
0.0886668528768675,1e-04,0.0184757953423199,0.341699502596313
1e-04,0.000410612560515462,0.00155326253484332,0.378586039431734
0.057073867453448,1e-04,1e-04,0.367650763459128
1e-04,1e-04,0.000378145084853317,0.380012388891881
0.00100617905112074,1e-04,0.0688070117161095,0.302379283063938
0.000117354444425764,1e-04,0.000242777327319076,0.380169890675674
0.0446352901434199,1e-04,0.0460338653641044,0.316866916209465
0.00807420923990365,1e-04,1e-04,0.378178434267677
1e-04,1e-04,0.0484624773571216,0.324659658883044
1e-04,1e-04,1e-04,0.38034603
0.0326495723822796,1e-04,0.000643444081641689,0.371646405432023
1e-04,1e-04,0.0180861567858369,0.359089740924278
1e-04,1e-04,0.000163298623129649,0.380270088318685
0.0460819420969418,1e-04,0.00786201610319828,0.360342003573651
0.123913486906478,1e-04,0.00034800430030424,0.360735301850136
1e-04,1e-04,0.00870418744111878,0.370096757949668
0.00450080612693065,0.000143818400788143,1e-04,0.379131433119937
0.0598017299326463,1e-04,0.00859939311004455,0.357080450351604
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.0132456603773259,0.36474667506604
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
0.160508674026164,1e-04,0.00162426378005642,0.359368137407071
0.0961941735986267,1e-04,0.0334004034203218,0.323848063270961
1e-04,1e-04,0.0530653927142702,0.319603484646795
0.00399957495553434,1e-04,0.0260924818823227,0.348759964964267
0.000234768857008001,1e-04,0.00325191376736491,0.376536608258766
0.00122463786520729,1e-04,0.00054212372934727,0.379502356558564
1e-04,0.000965855159991464,1e-04,0.380295001566591
0.0707926535602692,1e-04,1e-04,0.365563676801229
0.0421845465415093,1e-04,0.0169301311816072,0.350432344859188
1e-04,1e-04,0.00150408041126775,0.378663385764362
1e-04,0.94915072529164,1e-04,1.22429007580415
1e-04,1e-04,1e-04,0.38034603
0.0832580260220621,1e-04,1e-04,0.363993671610913
0.0575971230063729,1e-04,1e-04,0.367564254136827
1e-04,1e-04,0.0472680517190308,0.325978626650476
0.0145711683923229,1e-04,1e-04,0.376506411798467
1e-04,1e-04,0.00044484399019469,0.379932405097942
0.132119882709424,1e-04,1e-04,0.360836116248513
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.0414288367188048,0.332467764449308
0.0100826983708695,1e-04,1e-04,0.377652525262594
1e-04,1,0.0162955323872567,1.30118291551108
0.0392934996392677,1e-04,1e-04,0.370915819214906
1e-04,1e-04,1e-04,0.38034603
0.0838053703191311,1e-04,0.019330447217834,0.341228975933211
0.000106477852904446,0.000634031639420755,0.000108281859643396,0.380302631129863
0.000101733352636733,1e-04,0.02691733127691,0.348889280201716
1e-04,1e-04,1e-04,0.38034603
0.000168357603655726,1e-04,0.0544384951395132,0.318084253800898
0.0133611606254753,1e-04,0.00470823141929029,0.371303695378076
1e-04,1e-04,0.0233372381612596,0.353005960891484
1e-04,1e-04,0.0385753691861388,0.33566363608448
0.000100506259088954,1e-04,0.0275288994478167,0.348189039316391
1e-04,1e-04,0.0351280629860498,0.339546325225892
1e-04,1e-04,0.00483179496047634,0.374691212289968
1e-04,1e-04,0.0387370476394276,0.335482121692506
0.0150074271995478,1e-04,1e-04,0.376397163255276
0.0283919958890491,1e-04,1e-04,0.37323036658163
0.01359306163309,1e-04,0.0305989339271614,0.341090298112181
1e-04,1e-04,0.0023201641252214,0.377687206211302
0.075912374158331,1e-04,1e-04,0.364881243786022
0.011915454000553,1e-04,1e-04,0.377179670923884
1e-04,1e-04,0.0236113428768919,0.35268990406018
0.00650682595173095,1e-04,0.0636441424567574,0.306392043438429
1e-04,1e-04,0.0513287329337579,0.321506179304075
0.0450608221884514,1e-04,0.015909737865221,0.351068891804208
1e-04,1e-04,0.0105406497655255,0.367928345578849
1e-04,1e-04,0.0256599827829576,0.350332475376873
0.0190179439288538,1e-04,0.033515627695279,0.336435211956676
1e-04,1e-04,0.00850769210028265,0.370329170304534
1e-04,1e-04,1e-04,0.38034603
0.0312824397393358,0.000112928007196868,1e-04,0.372592754981334
1e-04,1e-04,1e-04,0.38034603
0.0158538948164911,0.000159735707237283,0.00762589387768666,0.367209778409507
0.0621916354314605,1e-04,0.00935545415943943,0.355809131128033
1e-04,1e-04,0.0247238840554833,0.351408629576209
0.027925658988235,1e-04,0.00136448385284248,0.371819149105995
1e-04,1e-04,0.0370318434742564,0.337399165261994
0.0283449379674022,1e-04,0.00014223992784534,0.373190195196286
1e-04,0.850394325661348,0.000832564334672426,1.0516204755391
0.0579548972738044,1e-04,0.00291237491056127,0.364139040916298
0.0294576733632605,1e-04,1e-04,0.372993625978264
0.0356283034118919,1e-04,0.00727217399755102,0.36311373676627
0.0113238865076174,1e-04,0.0582705566464346,0.310922341979668
1e-04,1e-04,0.00161471894213717,0.378530964586697
1e-04,1e-04,1e-04,0.38034603
0.0206174242944219,1e-04,0.000477694925035982,0.374573203664496
1e-04,1e-04,0.0129763081377059,0.365062834807638
0.0480546096222658,1e-04,1e-04,0.369227974811714
0.000185725690563932,1e-04,0.0435230180757183,0.330108672712232
0.0170345479026717,1e-04,0.0419445610100007,0.327440385395821
0.000350727303413247,1e-04,0.0428685426797883,0.330791390100428
1e-04,1e-04,0.040266402205966,0.333767720499453
1e-04,1e-04,0.0308979830265615,0.344343125723236
0.0081408559694703,1e-04,1e-04,0.378160853864464
0.044458313898895,1e-04,0.000262532076288422,0.369707254214587
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.0237662039851133,0.352511407669726
0.00391695653746178,0.000974112238726733,1e-04,0.379241106878357
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.00434221876762225,0.375274212342679
0.0749883027691703,1e-04,1e-04,0.365000540776833
0.00145624865548641,0.992933417053515,0.0133259944528462,1.29062152549971
0.0708097505851508,1e-04,0.0316355856430989,0.328719408121352
0.157259051926563,1e-04,0.00138252335471676,0.35953476821857
0.0419661954285898,1e-04,1e-04,0.370384646838745
0.0206695770024007,1e-04,0.00713653634996121,0.366620846383907
0.0135190638436848,1e-04,0.000208235179972391,0.376641598356901
0.0924505893282675,1e-04,0.00185077117189089,0.360937456402891
0.00152815678569774,1e-04,0.0305880726486968,0.344298404373092
0.0948200683605803,1e-04,0.00163527606682929,0.360975579070562
0.0339376659186991,1e-04,1e-04,0.372023238710773
0.00410543862395866,1e-04,0.0149393238923375,0.361657336539142
0.0356966053781694,1e-04,1e-04,0.371653218129637
0.000761745325249261,1e-04,0.00566883514583845,0.373510835081775
1e-04,1e-04,0.00510236810149706,0.374369212438447
1e-04,1e-04,0.0218485449206617,0.354725125010356
0.0118584784188409,1e-04,0.0032984128974671,0.373367043603816
1e-04,1e-04,0.00177528054336033,0.378338834968975
1e-04,0.000791338598346564,0.0135169325019243,0.364387544362829
0.000200343969562326,1e-04,0.0132664291672654,0.36469423696836
0.000107669886203765,1e-04,1e-04,0.380343884024667
0.0314813887562401,1e-04,0.00181829592692753,0.370491650074039
0.000104296555394181,1e-04,1e-04,0.380344827842261
1e-04,1e-04,0.0435204202043428,0.330135542729551
1e-04,0.000100140483183286,0.0301515681181084,0.345193246917376
0.0136480148670858,0.00157322832920974,0.00206957761390119,0.37429369550947
0.0116795729364034,1e-04,0.000137872094082177,0.377194714497599
0.0117393809030954,1e-04,0.0213923370177079,0.352131624072951
0.00492051859799775,1e-04,0.00104969859407364,0.377881939850084
1e-04,1e-04,1e-04,0.38034603
0.0298937850894965,1e-04,0.000447356086294365,0.372480761385833
0.0157655626773256,1e-04,0.00479005122096384,0.370603088542424
1e-04,1e-04,0.024099358452367,0.352127568934975
0.058961634119307,1e-04,0.0388911788644762,0.32230433590071
0.0507339230615768,1e-04,0.000113553555664397,0.368726191119589
0.0440018589958324,1e-04,0.0153933553004068,0.351874582103172
1e-04,1e-04,0.0430675407229171,0.33063978419642
0.000305071767486493,1e-04,1e-04,0.380288692973887
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.0668768785811909,0.304686282591334
0.0467771732394483,1e-04,1e-04,0.369464515429228
0.031951928015663,1e-04,0.0018817386759391,0.37031385038885
1e-04,1e-04,0.0606403825772445,0.311374816906421
0.0241058554582671,1e-04,0.00290300816721675,0.370850280394819
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.0539234987048344,0.318665565266769
0.142030362224957,1e-04,1e-04,0.360778142370764
0.0618445185276301,1e-04,0.00510429910854245,0.360903184223316
1e-04,0.000178788249415821,0.0498618331744762,0.323113317268421
1e-04,1e-04,0.0601777456556525,0.311874086285413
0.0665009041762237,1e-04,0.0303603564644724,0.330785450574196
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
0.0325738023186535,1e-04,0.00743249073067729,0.363570650989921
1e-04,1e-04,0.000140337785198298,0.380297634352456
0.000127386336194095,1e-04,1e-04,0.380338368053144
0.000129042637586783,0.000118089873400491,0.0489526585259228,0.32410998581194
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,1e-04,0.38034603
0.0123735019263921,1e-04,0.00814607548108225,0.367473600978977
1e-04,1e-04,0.0181031948589922,0.359069911833312
0.0678523515252866,1e-04,0.0265149181425758,0.334984432293447
1e-04,1e-04,0.0171907233089524,0.360132672997142
1e-04,0.00122482016952023,0.000115123541412903,0.380261885978011
0.000137246346226904,1e-04,1e-04,0.380335609859616
1e-04,1e-04,1e-04,0.38034603
0.0181589246620661,1e-04,0.00108456015243742,0.374438961727303
0.00115797671136549,0.000350172623799819,1e-04,0.38003622969432
0.0488325078279405,1e-04,0.0136366018665812,0.353027556299513
0.0299677563256377,1e-04,0.0142795465678292,0.356069554216802
0.0344763744021014,1e-04,0.0106932541676225,0.359311686242872
0.0112446085742862,1e-04,0.00108817280576801,0.376167337574322
0.00053788528034293,0.00183810588902104,0.0257936295445606,0.349955729593606
0.00307070206705073,1e-04,1e-04,0.37952365263241
0.000188491398431573,0.00448779911325103,0.021738389130855,0.354584620936511
0.0373064268810732,0.000100144805825337,0.00416976619882171,0.366453638812132
0.0133066425170244,1e-04,0.00100120008087089,0.375744779134866
0.00552709947219701,1e-04,1e-04,0.37885698097636
0.034080079981031,1e-04,0.000103810500881916,0.371988477632387
0.0298111970493395,1e-04,1e-04,0.372915592295699
0.0184397755539752,1e-04,0.000330750100316566,0.375274107442617
0.0483436800352575,1e-04,1e-04,0.369174900989479
1e-04,1e-04,0.000101903878056659,0.380343745730732
0.0513007209392644,1e-04,1e-04,0.368641582105894
0.139124900357085,1e-04,1e-04,0.360774785799385
0.0102448979405966,1e-04,0.00451180122805104,0.372336591387106
0.0306012496267012,1e-04,1e-04,0.372742106583239
0.000163805474535756,1e-04,0.0513075558888579,0.321511569524022
0.0125962049414101,1e-04,0.00608143984363909,0.369864993093536
0.0132218197099208,1e-04,0.0116882676262157,0.363077411446307
0.0292743823983375,1e-04,0.0527077799636598,0.312682946505575
0.00578199080738154,1e-04,0.0335226235921284,0.339805101973575
0.0202049980515134,1e-04,1e-04,0.375124862491838
1e-04,0.000154365204125331,0.0590263371140541,0.313115275852606
1e-04,1e-04,0.034652457023152,0.340083864349959
0.0509574092542895,1e-04,1e-04,0.368702602966708
1e-04,1e-04,0.000311130056912751,0.380092760733617
0.0435440240853152,1e-04,1e-04,0.370077775289654
0.0177284587613533,1e-04,0.0106814308484958,0.36314071574365
1e-04,1e-04,0.0489352007494247,0.324138432973077
0.000319932742017123,1e-04,0.0340400301042429,0.340715218713601
0.0142178393157482,1e-04,1e-04,0.376595171946399
0.0261370799018052,1e-04,0.0202229698905662,0.350000179215803
0.135365223886984,1e-04,0.000142800355363048,0.360744151115124
0.0488848335702947,0.000277889982027378,0.000366050937397724,0.368746250245845
0.0220125436332853,1e-04,0.0351506073358942,0.333869886252897
1e-04,1e-04,1e-04,0.38034603
1e-04,1e-04,0.00181455381660002,0.378291848025633
1e-04,1e-04,1e-04,0.38034603
0.0191761982505353,1e-04,1e-04,0.375372411069194
0.0831746632764286,1e-04,0.00495246885805346,0.358204693211873
0.00221209402606142,1e-04,0.073545621662506,0.2970337295034
1e-04,0.836277052839137,1e-04,1.02953470593497
0.0511733234823534,1e-04,0.0179549999189976,0.347560570580465
0.000201064200952108,1e-04,0.0027492404783322,0.377146222199755
1e-04,1e-04,0.0355564323765695,0.339062561031466
1e-04,1e-04,0.000100133947379859,0.380345869289952
0.0390995574561335,1e-04,0.000423632962442946,0.370566729215503
0.00616976761755099,1e-04,0.0558729100761752,0.31487883108851
0.0301445653640492,1e-04,0.0156424360884382,0.354435989019709
0.0148908025241839,1e-04,0.00581076145681241,0.369607172493576
1e-04,1e-04,0.0648861389867561,0.306812864248501
0.0694073445567945,1e-04,1e-04,0.365757343002523
0.022789895469811,1e-04,0.0280228887627846,0.341790034383248
0.0361314017874454,1e-04,0.00477427873809261,0.365976354946399
1e-04,1e-04,0.0495708030244882,0.323438320883107
