"a","b","sig0","l2"
0.535238347689849,0.167113643718007,0.0119966152440747,0.338946887282905
0.266371144237113,0.120771800983845,0.183531220047477,0.069806018168996
0.329199616295314,0.0863725441030202,0.277245666440529,0.092914074112981
0.512371127147878,0.109787809262067,0.10219770412718,0.272720429027658
0.206092798965681,0.0751734376712179,0.306104486881391,0.0352484217910203
0.119670853758263,0.112934208575453,0.199867493291278,0.0187999379789451
0.0943214847852636,0.0866755605908615,0.29921470450148,0.00698136593229978
0.645223099495425,0.041254170225297,0.389727786459071,0.396301276713497
0.572495782770315,0.0812177093067634,0.210779627155271,0.305717306953273
0.880787624662585,0.0440628975782736,0.357813304542044,0.736385888082152
0.213274165827438,0.0763242154522885,0.343321846500864,0.0395208077817542
0.467584006731322,0.109337622197258,0.166878467996749,0.210141286642449
0.903682106947801,0.111298617125119,0.0725514453440208,0.815877038394773
0.789754971593533,0.109392320987699,0.122899750691943,0.609528945180586
0.582870893118215,0.0740164152980117,0.289578842999553,0.310128658420685
0.637053446249901,0.0920342235957548,0.145413719571371,0.394711520406702
0.390518018722638,0.117565376247349,0.184927215695791,0.143718299854143
0.536459324808987,0.0763048423868388,0.257441071341639,0.262369383197888
0.323816080383618,0.0959270273224967,0.161897923741017,0.107342499479666
0.0801064172856125,0.0909118515733548,0.295524594280244,0.0049403286255127
0.397565865900484,0.0712039250794836,0.362815066396034,0.14378329826598
0.758270664852438,0.10251391869774,0.08127901237673,0.57962223800291
0.504986332971779,0.103349815894491,0.111148079222324,0.262620300486363
0.529993862266798,0.120292704365212,0.0731622573894331,0.301837601278364
0.528167080788816,0.00132433746074377,0.447647093932982,0.289201044109207
0.601931478460377,0.106774213517116,0.165218018539284,0.346375751467755
0.569887535390353,0.0943784653207569,0.0592310724053446,0.351529551791439
0.366080088748028,0.0763098237661746,0.206603257065378,0.125729216192374
0.425276414731633,0.0173639414768898,0.406139106090421,0.182548556734851
0.288554218411534,0.111346436224915,0.173392351445791,0.083700807247838
0.153916930372622,0.0636084288242863,0.256180464354818,0.0231112294838268
0.184439129220494,0.0790830617305769,0.141323206512147,0.0527406427940917
0.185055395011399,0.0836303968647082,0.176004913444776,0.042594489169609
0.70857615081727,0.0755580536085123,0.0895270947009175,0.508917200777743
0.128812748303486,0.0621738369730204,0.244254848063623,0.0189283928431999
0.808973869906288,0.0600464257483735,0.103405998599121,0.651842065419197
0.516825275311237,0.0857724309531892,0.12658042406636,0.270013827243591
0.332343264989601,0.111028637865804,0.0166460885596197,0.172540228837046
0.888120170811446,0.0587984003703499,0.173664310033381,0.758924633895221
0.988670976112751,0.06089140313105,0.147888366250456,0.948446159661504
0.425924778606127,0.0300253461652836,0.297167172047,0.168858879714587
0.0688854702630262,0.200550635560633,0.333795610032623,0.00632060252185041
0.00126361035621514,0.152964552430698,0.395566037538959,0.0101267272403854
0.945624188347168,0.0594616778850856,0.120114206297057,0.877212974391634
0.352426755637341,0.0857544067736521,0.0947849232456796,0.149014824862582
0.826750112851645,0.0776354952916696,0.00807480930617553,0.72392039073825
0.268306845808058,0.0785634966721077,0.143379842200481,0.0850944705292899
0.69757634728441,0.00878792692150194,0.349643557009534,0.465339270327712
0.368052707747967,0.0447714726561602,0.280976936539496,0.123709982579231
0.028618346643731,0.622905176074192,0.407317542318499,0.244716372934526
0.814110722893949,0.0184852195374495,0.289629415977751,0.629703016641096
0.481073440192914,0.0373597158942886,0.2958534472646,0.214019470268359
0.488954890250861,0.0761999624330067,0.0695813915618298,0.267802771193312
0.561985911409596,0.0684757893528473,0.0482821384472737,0.351486604471675
0.0280739720020644,0.0470469360992924,0.357216111727886,0.0119176651136358
0.0110251696799731,0.0801787302818093,0.238289990747538,0.00774675373830928
0.0848209064830906,0.262442129186136,0.302064003893573,0.018001666899335
0.160053520374636,0.187792514076094,0.209894006028807,0.0273171327130862
0.0837374368053365,0.117155905096612,0.202711924448419,0.0128745344308928
0.483634137831209,0.0627823635484631,0.133661179497448,0.239415097591207
0.0383994007911942,0.102848507357316,0.0806562168046583,0.0495624785656755
0.930063938201801,0.0655861782002787,0.0858327434277885,0.861520123513843
0.00281786542942655,0.125346770585824,0.304129508145931,0.000970638409604548
0.0777738527127685,0.0949650172083694,0.110221504252654,0.0403263681261893
0.144193421551336,0.137962260305916,0.133642487393561,0.0407191119092635
0.0426445300727529,0.0631803593910334,0.181581867350668,0.0200839954642064
0.0988817919461552,0.0762967192720197,0.176317873368277,0.0241000776853669
0.640143942925925,0.00477937556000196,0.294637641495613,0.390589003251868
0.000994867304044869,0.256677088109249,0.341157137905593,0.0161487506129434
0.667206665434802,0.0593353538114237,0.145691702049708,0.436350170435583
0.807794291758051,0.0496264357265548,0.104499786765211,0.651351674785743
0.0454446114255533,0.0853061471210743,0.247993842943995,0.00593459393656175
0.892156879758959,0.0119966201330295,0.306714779300749,0.759744438834129
