"g2","b2","g3","b3","l2"
0.557547662400155,0.058744407775541,0.902642335218751,-0.0684370031195917,0.080128081473437
0.36534627945908,0.0763770509246799,0.77719521281696,-0.0952476057716416,0.0872771670802044
0.980650243343611,-0.0195895978423385,0.374283959123088,0.00288549265828508,0.340367661653836
0.703582685521152,-0.148269452815886,0.588533555254103,0.149109980327747,0.266323531173181
0.456436295746535,-0.0577255412952304,0.697163435865658,0.078094054535861,0.164377341079179
0.299784253434074,-0.0948092690017837,0.839597303568441,0.105193885481061,0.289672714474109
0.976469012700383,-0.250973549252958,-0.340498239925046,0.24843739617499,1.62883874522474
0.496909274104314,-0.173033916389349,0.506732081389118,0.161237885602163,0.317627298900979
0.999632319417671,-0.0234501522215156,0.467257171680567,0.017473900605592,0.311100082829706
0.723823586608122,0.21236014649526,0.396943546497323,-0.222766744051008,0.107846592466187
0.438786620103665,-0.126574710553405,0.772994029052267,0.141208771004208,0.254392349118125
0.9057543995783,0.0608529179956316,0.530355202107197,-0.0362573134576717,0.168438688140006
0.589419082412303,0.16725905630502,0.563916538677793,-0.176547161005859,0.0202526693133532
0.528884845322009,0.277332897690414,0.39271453388143,-0.268982856522415,0.11022073447177
0.492016891096605,0.249909631903564,0.211678220431569,-0.239215600713353,0.254147346905379
0.0817288069519195,-0.193108959162297,0.682920828472714,0.225728742068535,0.604676343240461
0.442144854452026,0.278006315190651,0.169026153897271,-0.246446367646764,0.315093722498299
0.769125225482985,-0.279387360930576,-0.313005964994719,0.27843328330529,1.51349507540382
0.891369859083772,-0.213603827271051,0.0466627943575992,0.243593659407338,0.879589359658773
0.913573842501119,-0.226643135571334,0.212906831010389,0.225190175892682,0.698399360783047
-0.240456129893399,0.300178711870027,0.689260414188301,-0.268840713407581,0.721256663113199
0.557359899378116,0.0338177119926746,0.955756567604227,-0.0173483825308418,0.128207766265189
0.677364675070125,-0.183987406610833,0.406694823082658,0.159891154444162,0.368981191238084
0.602007416826101,0.127540902357667,0.406866044417987,-0.138342551601876,0.0949835074115797
0.245031907913889,0.262445224586084,0.34573082158156,-0.235046753401338,0.256636678174111
0.113500701637973,0.303438933360227,0.247593217412799,-0.28957640245368,0.460077009048893
0.580412381963286,-0.23667551372864,0.312963338824076,0.227341489700375,0.523487304984066
0.198103553430536,0.219345611432541,0.400062182734938,-0.254502150913805,0.254828185126822
0.602703648936553,-0.174576414355983,0.444557465721842,0.192699110154392,0.359778279343857
0.0912548329171272,0.23945426796714,0.649409701367193,-0.209701595273319,0.263031783557607
0.485322498471262,0.180212234958109,0.992581377377949,-0.166898335496628,0.100242067583499
0.913924060318667,-0.0378935807109495,0.703704759564854,0.0382348452584931,0.211911238129207
-0.204857051980278,0.145365201457395,0.918530360109712,-0.143891104480566,0.701683561780266
0.923620918792009,-0.103301763880711,0.343225406806656,0.112139869324186,0.42144186742293
